agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd
USGS,374725099485601.00,GW,3/24/1994,,,179.41,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,9/21/1994,,,189.55,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,12/19/1994,,,179.78,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,3/22/1995,,,179.35,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,6/21/1995,,,179.69,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,12/19/1995,,,180.51,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,3/19/1996,,,180.5,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,1/9/1997,,,180.48,,,,,D,2,U,S,A
USGS,374725099485601.00,GW,1/8/1998,,,180.21,,,,,D,2,U,S,A
USGS,374820099462901.00,GW,5/1/1973,,,98,,,,USGS,D,2,S,S,A
USGS,374904099335001.00,GW,5/1/1973,,,20,,,,USGS,D,2,S,S,A
USGS,374945099503301.00,GW,5/16/1968,,,134.7,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,5/27/1968,,,154.11,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,11/13/1968,,,146.5,,,,,D,1,U,S,A
USGS,374945099503301.00,GW,1/27/1969,,,130.5,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/5/1969,,,129.88,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/6/1969,,,129.87,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/7/1969,,,129.67,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/8/1969,,,129.97,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/10/1969,,,129.86,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/11/1969,,,129.67,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/12/1969,,,129.27,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/13/1969,,,129.6,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/15/1969,,,129.52,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/28/1969,,,129.33,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,4/11/1969,,,128.55,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,1/12/1970,,,133.65,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/1/1971,,,144.03,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,1/24/1972,,,147.8,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/22/1973,,,147.4,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,2/4/1974,,,151.52,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,12/29/1976,,,165.05,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,12/28/1977,,,164.69,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,1/4/1979,,,168.02,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,1/4/1980,,,167.95,,,,,D,2,U,S,A
USGS,374945099503301.00,GW,1/14/1981,,,168.65,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,11/13/1968,,,122.4,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,1/27/1969,,,119.9,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/5/1969,,,119.5,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/6/1969,,,119.53,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/7/1969,,,119.31,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/8/1969,,,119.72,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/10/1969,,,119.99,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/11/1969,,,119.54,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/12/1969,,,119.55,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/13/1969,,,119.37,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/15/1969,,,119.78,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/28/1969,,,118.97,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,4/11/1969,,,117.66,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,1/12/1970,,,124.65,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/1/1971,,,135.5,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,1/24/1972,,,140.43,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,2/22/1973,,,139.2,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,5/1/1973,,,150,,,,USGS,D,2,S,S,A
USGS,374959099521201.00,GW,2/4/1974,,,144.9,,,,,D,2,U,S,A
USGS,374959099521201.00,GW,12/26/1974,,,154.29,,,,,D,2,U,S,A
